"","askingprice","originalprice","age_05_or_less","age_06_10","age_11_15","age_16_20","age_21_25","age_26_30","age_31_35","age_36_40","age_41_50","age_51_60","age_61_70","age_71_80","age_81","age_new_under_construction","age_unknown","appearance_excellent","appearance_fair","appearance_good","appearance_needsrepair","appearance_verygood","beds","fb","hb","sqft_1000","sqft_1001_1200","sqft_1201_1400","sqft_1401_1600","sqft_1601_1800","sqft_1801_2000","sqft_2001_2200","sqft_2201_2500","sqft_2501_2750","sqft_2751_3000","sqft_3001_3300","sqft_3301_3750","sqft_3751_4250","sqft_4251_5000","sqft_5001_5500","sqft_5501_6000","sqft_6000","sqft_midpoint","sqft_category","lotsize_use","soldprice","year_sold","month_sold","offenders_near_house","tract","daysonmarket","tract_212270101","tract_212270102","tract_212270103","tract_212270104","tract_212270105","tract_212270106","tract_212270107","tract_212270108","tract_212270109","tract_212270110","tract_212270111","tract_212270112","tract_212270113","tract_212270114","tract_212270115","tract_212270116","tract_212270117","tract_212270118","tract_212270119"
"265",129900,129900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.46,129900,2020,1,0,"212270117","56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"266",175000,175000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.5,175000,2020,10,5,"212270110","55",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"267",219900,219900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",5,219900,2020,9,1,"212270118","39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"268",129900,129900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",3.88,140000,2021,9,0,"212270118","88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"269",141000,137500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",1,141000,2019,12,1,"212270118","72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"270",168500,168500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.39,173000,2021,6,0,"212270108","88",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"271",149500,149500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",1.18,142500,2018,6,1,"212270118","312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"272",140000,140000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",9.3,145000,2021,7,1,"212270117","133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"273",129900,129900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",1.14,129900,2019,12,2,"212270113","107",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"274",137900,137900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.22,135000,2019,4,2,"212270117","70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"275",179900,199900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.46,176900,2019,9,2,"212270108","122",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"276",183500,183500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",2.6,172000,2019,9,0,"212270117","59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"277",120000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",5.01,1e+05,2019,11,1,"212270117","76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"278",135000,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.5,135000,2018,8,2,"212270107","76",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"279",119900,119900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.17,115000,2019,9,6,"212270106","74",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",239900,239900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",5.33,215000,2021,9,0,"212270117","53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"281",353900,349900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.2,353000,2021,5,7,"212270107","49",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"282",182900,189900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.19,182000,2018,6,2,"212270117","183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"283",174900,179900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.23,174900,2018,7,1,"212270111","62",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"284",50000,140000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.6,65000,2021,1,6,"212270102","179",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",169999,169999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.34,164900,2020,3,8,"212270117","94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"286",129900,139900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",2.83,131900,2020,1,0,"212270116","144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"287",228500,228500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0,220000,2019,11,0,"212270111","18",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"288",189900,189900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.26,189900,2020,8,1,"212270111","265",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"289",149900,149900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.17,143500,2020,3,1,"212270113","93",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"290",259999,269999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.25,257000,2020,2,1,"212270108","94",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"291",199900,219900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",1.78,199900,2020,6,1,"212270111","325",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"292",169900,169900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",1,169900,2020,8,1,"212270116","127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"293",199900,199900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",1,204900,2019,9,0,"212270119","33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"294",209900,209900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.46,196000,2020,6,3,"212270106","53",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",144900,144900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.24,144400,2019,3,5,"212270110","107",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"296",289900,309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.33,285000,2020,7,0,"212270111","183",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"297",209500,229900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",1.57,206000,2020,10,1,"212270118","139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"298",205000,215000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.48,198000,2019,11,0,"212270108","73",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"299",369900,369900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.32,370000,2021,7,7,"212270109","55",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"300",219900,239900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",0.57,215500,2020,5,0,"212270111","103",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"301",275000,279000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.2,271000,2019,11,0,"212270108","162",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"302",309900,349900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",5.01,298500,2021,4,1,"212270118","239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"303",189900,189900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.63,189900,2019,12,1,"212270119","113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"304",249900,249900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",1.03,250000,2019,6,0,"212270119","47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"305",324900,334900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.2,335000,2021,6,1,"212270108","72",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"306",389900,419900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",2.35,368000,2021,6,0,"212270119","224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"307",169900,169900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0,169900,2020,9,2,"212270117","141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"308",214900,214900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.33,208000,2019,12,0,"212270111","46",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"309",224900,224900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.23,215000,2021,5,7,"212270107","35",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"310",191900,199900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.25,189900,2021,6,8,"212270110","107",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"311",239900,239900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.3,235000,2020,10,1,"212270108","97",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"312",232000,249900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.3,232000,2021,9,0,"212270111","66",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"313",197900,189900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.24,197900,2021,8,7,"212270110","188",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"314",229900,229900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.3,228000,2021,2,1,"212270108","65",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"315",269900,269900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.2,280000,2021,8,0,"212270111","47",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"316",210000,210000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.29,210000,2019,12,5,"212270106","97",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",194500,194500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.14,194500,2021,7,2,"212270108","40",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"318",249900,249900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.32,249900,2021,1,1,"212270108","93",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"319",250000,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.19,225000,2021,4,1,"212270108","88",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"320",229900,229900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.2,229900,2021,8,0,"212270108","38",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"321",194900,194900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.22,194000,2021,3,3,"212270108","58",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"322",198900,206900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.2,2e+05,2019,12,1,"212270108","144",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"323",125000,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.32,125000,2021,4,8,"212270102","50",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",215000,220000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.33,210000,2021,1,8,"212270110","116",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"325",199900,199900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.19,215000,2021,6,9,"212270107","53",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"326",290000,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.18,290000,2020,10,1,"212270119","169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"327",184500,184500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.24,175000,2020,4,3,"212270108","71",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"328",196900,196900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.15,196900,2021,2,0,"212270108","148",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"329",142000,142000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.46,120000,2019,8,1,"212270119","43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"330",125000,147900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.56,118500,2015,7,2,"212270107","181",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"331",199900,224900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.61,193000,2021,8,1,"212270119","90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"332",9900,9900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.25,5500,2012,1,2,"212270116","21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"333",167500,167500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.56,167500,2015,10,2,"212270107","52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"334",114900,114900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.55,115900,2012,8,1,"212270119","124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"335",124900,124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.22,120000,2014,7,3,"212270106","56",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",89900,93500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.7,90000,2013,6,0,"212270116","143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"337",465000,465000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",5,465000,2019,12,0,"212270119","32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"338",129900,129900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.26,115000,2013,10,6,"212270109","52",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"339",299900,309000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.53,269900,2016,9,1,"212270108","66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"340",89900,92900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.11,75000,2020,7,6,"212270105","118",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",179900,179900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.46,178500,2020,4,1,"212270119","203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"342",229900,239900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.33,224900,2013,11,1,"212270108","169",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"343",359900,359900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.19,345000,2019,7,0,"212270115","78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"344",214900,214900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.23,208900,2013,8,7,"212270107","86",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"345",59900,66900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.7,54001,2012,11,0,"212270116","88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"346",69000,69000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.23,65000,2013,10,4,"212270109","52",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"347",429900,429900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4625,"3571+",2.08,417500,2013,5,0,"212270108","115",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"348",380000,380000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.19,380000,2021,6,0,"212270115","31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"349",54900,75000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",5.83,52500,2013,6,2,"212270117","217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
